name,number,bonus,pct_max_bonus
Chase Jaworsky,164,847500,0.09211956522
Jack Hurley,80,887000,0.09641304348
Carson Roccaforte,66,897500,0.09755434783
Brock Vradenburg,78,916000,0.09956521739
Jack Mahoney,77,925000,0.1005434783
Andrew Walters,62,955275,0.1038342391
Barrett Kent,234,997500,0.108423913
Cole Miller,103,1000000,0.1086956522
George Wolkow,209,1000000,0.1086956522
Alex Mooney,218,1000000,0.1086956522
Juaron Watts-Brown,89,1002785,0.1089983696
Cade Kuehler,70,1045000,0.1135869565
Grayson Hitt,112,1200000,0.1304347826
Aidan Smith,124,1200000,0.1304347826
Mike Boeve,54,1250000,0.1358695652
Caden Grice,64,1250000,0.1358695652
Colton Ledbetter,55,1297500,0.1410326087
Cole Carrigg,65,1300000,0.1413043478
Jake Gelof,60,1334400,0.1450434783
Cooper Pratt,182,1350000,0.1467391304
Kemp Alderman,47,1400000,0.152173913
Mac Horvath,53,1400000,0.152173913
Jaxon Wiggins,68,1401500,0.1523369565
Max Anderson,45,1429650,0.1553967391
Brandon Sproat,56,1474500,0.1602717391
Alonzo Tredwell,61,1497500,0.1627717391
Hiro Wyatt,75,1497500,0.1627717391
Luke Keaschall,49,1500000,0.1630434783
Brandon Winokur,82,1500000,0.1630434783
Antonio Anderson,83,1500000,0.1630434783
Landen Maroudis,121,1500000,0.1630434783
Jackson Baumeister,63,1605100,0.1744673913
Mitch Jebb,42,1647500,0.179076087
Grant Taylor,51,1659800,0.1804130435
Paul Wilson,76,1697500,0.1845108696
Ryan Lasko,41,1700000,0.1847826087
Sean Sullivan,46,1700000,0.1847826087
Eric Bitonti,87,1750000,0.1902173913
Gino Groover,48,1783000,0.1938043478
Zander Mueth,67,1797500,0.1953804348
Kendall George,36,1847500,0.2008152174
Cole Schoenwetter,105,1897500,0.20625
Drue Hackenberg,59,1997500,0.2171195652
Josh Knoth,33,2000000,0.2173913043
Adrian Santana,31,2002950,0.2177119565
Ty Floyd,38,2097500,0.2279891304
Myles Naylor,39,2202500,0.2394021739
Alexander Clemmey,58,2300000,0.25
Brice Matthews,28,2478200,0.2693695652
Charlee Soto,34,2481400,0.2697173913
Sammy Stafura,43,2497500,0.2714673913
Ralphy Velazquez,23,2500000,0.2717391304
Tai Peete,30,2500000,0.2717391304
Yohandy Morales,40,2600000,0.2826086957
Travis Sykora,71,2600000,0.2826086957
Colin Houck,32,2750000,0.2989130435
Dillon Head,25,2800000,0.3043478261
Blake Wolters,44,2800000,0.3043478261
Kevin McGonigle,37,2847500,0.3095108696
Hurston Waldrep,24,2997500,0.3258152174
Walker Martin,52,2997500,0.3258152174
Arjun Nimmala,20,3000000,0.3260869565
Nazzan Zanetello,50,3000000,0.3260869565
Steven Echavarria,72,3000000,0.3260869565
Aidan Miller,27,3100000,0.3369565217
Brock Wilken,18,3150000,0.3423913043
Jonny Farmelo,29,3200000,0.347826087
George Lombard,26,3300000,0.3586956522
Chase Davis,21,3618200,0.3932826087
Colt Emerson,22,3800000,0.4130434783
Brayden Taylor,19,3877600,0.4214782609
Jacob Gonzalez,15,3900000,0.4239130435
Bryce Eldridge,16,3997500,0.4345108696
Kyle Teel,14,4000000,0.4347826087
Thomas White,35,4100000,0.4456521739
Enrique Bradfield,17,4169700,0.4532282609
Tommy Troy,12,4400000,0.4782608696
Noble Meyer,10,4500000,0.4891304348
Matt Shaw,13,4848500,0.5270108696
Blake Mitchell,8,4897500,0.5323369565
Nolan Schanuel,11,5253000,0.5709782609
Jacob Wilson,6,5500000,0.597826087
Rhett Lowder,7,5700000,0.6195652174
Chase Dollander,9,5716900,0.6214021739
Walker Jenkins,5,7144200,0.7765434783
Max Clark,3,7697500,0.8366847826
Wyatt Langford,4,8000000,0.8695652174
Dylan Crews,2,9000000,0.9782608696
Paul Skenes,1,9200000,1
