name,pick_22,pick_32,pick_61,pick_97,pick_127
Travis Bazzana,0.370936647936704,0.269248145993602,0.385903924164051,0.595061218478319,0.856360154706043
Chase Burns,0.353913612052188,0.264384421455169,0.385903924164051,0.595061218478319,0.856360154706043
Charlie Condon,0.353913612052188,0.264384421455169,0.385903924164051,0.595061218478319,0.856360154706043
Nick Kurtz,0.355942784106366,0.26496418489922,0.179706860638375,0.0919403834756692,0.083978224297148
Hagen Smith,0.370936647936704,0.269248145993602,0.385903924164051,0.595061218478319,0.856360154706043
Jac Caglianone,0.353913612052188,0.264384421455169,0.385903924164051,0.595061218478319,0.856360154706043
JJ Wetherholt,0.370936647936704,0.269248145993602,0.385903924164051,0.595061218478319,0.856360154706043
Christian Moore,0.338919748221851,0.260100460360787,0.179706860638375,0.0919403834756692,0.083978224297148
Konnor Griffin,0.398120417068885,0.319301129207821,0.342006061248247,0.402701469824028,0.52936985834863
Seaver King,0.355942784106366,0.26496418489922,0.282805392401213,0.343500800976994,0.470169189501596
Bryce Rainer,0.398120417068885,0.319301129207821,0.342006061248247,0.402701469824028,0.52936985834863
Braden Montgomery,0.338919748221851,0.260100460360787,0.282805392401213,0.343500800976994,0.470169189501596
Cam Smith,0.338919748221851,0.260100460360787,0.282805392401213,0.343500800976994,0.470169189501596
Jurrangelo Cijntje,0.314523208057559,0.249397540907604,0.162403716937232,0.0825783792518206,0.070321526716662
Braylon Payne,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Carson Benge,0.355942784106366,0.26496418489922,0.179706860638375,0.0919403834756692,0.083978224297148
Trey Yesavage,0.355942784106366,0.26496418489922,0.179706860638375,0.0919403834756692,0.083978224297148
Kaelen Culpepper,0.314523208057559,0.249397540907604,0.162403716937232,0.0825783792518206,0.070321526716662
Vance Honeycutt,0.297500172173044,0.244533816369171,0.162403716937232,0.0825783792518206,0.070321526716662
Kellon Lindsey,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Kash Mayfield,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Ben Hess,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Dante Nori,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Walker Janek,0.338919748221851,0.260100460360787,0.179706860638375,0.0919403834756692,0.083978224297148
Slade Caldwell,0.373723876904593,0.308598209754639,0.221604385784266,0.141779048098854,0.129522195563696
Malcolm Moore,0.338919748221851,0.260100460360787,0.179706860638375,0.0919403834756692,0.083978224297148
Ryan Waldschmidt,0.355942784106366,0.26496418489922,0.179706860638375,0.0919403834756692,0.083978224297148
Griff O'Ferrall,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Blake Burke,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
JD Dix,0.332304300855787,0.293031565763023,0.205080492309074,0.134318414426328,0.118701968805673
Braylon Doughty,0.4151434529534,0.324164853746254,0.238907529485409,0.151141052322703,0.143178893144182
Levi Sterling,0.332304300855787,0.293031565763023,0.205080492309074,0.134318414426328,0.118701968805673
Brody Brecht,0.338919748221851,0.260100460360787,0.282805392401213,0.343500800976994,0.470169189501596
Caleb Lomavita,0.297500172173044,0.244533816369171,0.162403716937232,0.0825783792518206,0.070321526716662
Tommy White,0.314523208057559,0.249397540907604,0.162403716937232,0.0825783792518206,0.070321526716662
David Shields,0.332304300855787,0.293031565763023,0.205080492309074,0.134318414426328,0.118701968805673
Jared Thomas,0.256080596124237,0.228967172377556,0.14587982346204,0.0751177455792938,0.0595012999586389
Caleb Bonemer,0.29088472480698,0.277464921771408,0.188556598833883,0.126857780753801,0.10788174204765
Luke Dickerson,0.29088472480698,0.277464921771408,0.188556598833883,0.126857780753801,0.10788174204765
Chris Cortez,0.314523208057559,0.249397540907604,0.162403716937232,0.0825783792518206,0.070321526716662
Jonathan Santucci,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Wyatt Sanford,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Jacob Cozart,0.314523208057559,0.249397540907604,0.162403716937232,0.0825783792518206,0.070321526716662
Owen Hall,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Payton Tolle,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Tyson Lewis,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Boston Bateman,0.332304300855787,0.293031565763023,0.205080492309074,0.134318414426328,0.118701968805673
Bryce Cunningham,0.297500172173044,0.244533816369171,0.162403716937232,0.0825783792518206,0.070321526716662
Cole Mathis,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Ryan Sloan,0.4151434529534,0.324164853746254,0.238907529485409,0.151141052322703,0.143178893144182
Carter Johnson,0.4151434529534,0.324164853746254,0.238907529485409,0.151141052322703,0.143178893144182
Bryce Meccage,0.315281264971271,0.28816784122459,0.205080492309074,0.134318414426328,0.118701968805673
Khal Stephen,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Billy Amick,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Ethan Anderson,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Carter Holton,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Griffin Burkholder,0.315281264971271,0.28816784122459,0.205080492309074,0.134318414426328,0.118701968805673
Ivan Luciano,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Dylan Dreiling,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Blake Larson,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Dasan Hill,0.398120417068885,0.319301129207821,0.238907529485409,0.151141052322703,0.143178893144182
Aiden May,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Luke Holman,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Ethan Schiefelbein,0.332304300855787,0.293031565763023,0.205080492309074,0.134318414426328,0.118701968805673
Gage Jump,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Ryan Johnson,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Josh Kuroda-Grauer,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Drew Beam,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Cole Messina,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Nick McLain,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Kevin Bazzell,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Brian Holiday,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Nate Dohm,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Josh Hartle,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Joey Oakie,0.356700841020078,0.303734485216206,0.221604385784266,0.141779048098854,0.129522195563696
Josh Randall,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Brandon Neely,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Mike Sirota,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Cobb Hightower,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Thatcher Hurd,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Ronny Cruz,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Hunter Cranton,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Gage Miller,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Jaron DeBerry,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Nathan Flewelling,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Johnny King,0.29088472480698,0.277464921771408,0.188556598833883,0.126857780753801,0.10788174204765
Khadim Diaw,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Austin Overn,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Chase Harlan,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Luke Sinnard,0.256080596124237,0.228967172377556,0.14587982346204,0.0751177455792938,0.0595012999586389
John Spikerman,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Ryan Forcucci,0.256080596124237,0.228967172377556,0.14587982346204,0.0751177455792938,0.0595012999586389
Daniel Eagen,0.256080596124237,0.228967172377556,0.14587982346204,0.0751177455792938,0.0595012999586389
Casey Cook,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Rodney Green,0.173241444026623,0.197833884394325,0.112832036511657,0.0601964782342405,0.0487731560303102
Blake Wright,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Casey Saucke,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Jackson Kent,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Ryan Campos,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Austin Gordon,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Eddie Rynders,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Rafe Schlesinger,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Michael Massey,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Zach Ehrhard,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Dakota Jordan,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Peyton Stovall,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Tyson Neighbors,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Gage Ziehl,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Ty Southisene,0.232442112873657,0.257034553241359,0.172032705358691,0.119397147081274,0.107973824877345
Josh Caron,0.231684055959945,0.218264252924374,0.129355929986849,0.067657111906767,0.0486810732006164
Fenwick Trimble,0.190264479911139,0.202697608932758,0.112832036511657,0.0601964782342405,0.0487731560303102
Marco Dinges,0.173241444026623,0.197833884394325,0.112832036511657,0.0601964782342405,0.0487731560303102
Nate Knowles,0.173241444026623,0.197833884394325,0.112832036511657,0.0601964782342405,0.0487731560303102
Sean Keys,0.273103632008752,0.233830896915989,0.14587982346204,0.0751177455792938,0.0595012999586389
Jaime Ferrer,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Chase Allsup,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Jakob Wright,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Herick Hernandez,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Carson DeMartini,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Parker Smith,0.173241444026623,0.197833884394325,0.112832036511657,0.0601964782342405,0.0487731560303102
Tytus Cissell,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
David Hagaman,0.297500172173044,0.244533816369171,0.162403716937232,0.0825783792518206,0.070321526716662
Kavares Tears,0.256080596124237,0.228967172377556,0.14587982346204,0.0751177455792938,0.0595012999586389
Clark Candiotti,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Nick Mitchell,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Sam Stuhr,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
A.J. Causey,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Sam Antonacci,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Braden Davis,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Dylan Jordan,0.149602960776043,0.225901265258128,0.138984918408308,0.104475879736221,0.108157990536733
Trey Snyder,0.232442112873657,0.257034553241359,0.172032705358691,0.119397147081274,0.107973824877345
Will Taylor,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Aidan Major,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Jack Penney,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Brandon Clarke,0.21466102007543,0.21340052838594,0.129355929986849,0.067657111906767,0.0486810732006164
Jakob Christian,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Tristan Smith,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Kale Fountain,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
Greysen Carter,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Ariel Armas,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Charlie Beilenson,0.0904022919290086,0.166700596411094,0.0797842495612738,0.0452752108891873,0.0489573216896987
Grant Shepardson,0.273861688922464,0.272601197232975,0.188556598833883,0.126857780753801,0.10788174204765
