name,0,0,0,0
Travis Bazzana,0.20897233779224783,0.005836921973159385,1.5663858650189047e-06,8.65395480685453e-11
Chase Burns,0.21466635148681704,0.006375909138835148,1.970523972398783e-06,1.2882759682306595e-10
Charlie Condon,0.1715374175542256,0.0030515623103430697,2.903582246506268e-07,4.660140840326321e-12
Nick Kurtz,0.6330778946343608,0.22268801656149637,0.020176018521097107,0.001152223467409677
Hagen Smith,0.17676272345135802,0.0033677330588305306,3.7514585773829094e-07,7.265605924737495e-12
Jac Caglianone,0.10911353965453945,0.000690233056758214,6.100709888493122e-09,5.760536709308277e-15
JJ Wetherholt,0.20897233779224783,0.005836921973159385,1.5663858650189047e-06,8.65395480685453e-11
Christian Moore,0.5910487160747164,0.17769658165688665,0.01122310493530508,0.0004168607941067198
Konnor Griffin,0.2900075607709847,0.017130546894237233,2.5706054032462746e-05,1.1055519733614536e-08
Seaver King,0.2874123784016479,0.016632031814179715,2.3806975046609227e-05,9.67835579330593e-09
Bryce Rainer,0.25829697043852884,0.011709700384123597,9.564403493540914e-06,1.991955692042678e-09
Braden Montgomery,0.29821932806151097,0.01877639278552041,3.2626578796164035e-05,1.67129321510796e-08
Cam Smith,0.38180691955323204,0.04228317099999056,0.00026901120608460196,6.474807893764169e-07
Jurrangelo Cijntje,0.7540404435440117,0.3955358791104672,0.089782549684221,0.015325784283201088
Braylon Payne,0.8957142919983775,0.6963942319649634,0.3905007363600479,0.1959303201022196
Carson Benge,0.5364887744392975,0.12926598517612356,0.004908864099549877,9.941635335669105e-05
Trey Yesavage,0.648885170867691,0.2414828791710658,0.02490483846263022,0.0016598033752528276
Kaelen Culpepper,0.6894171813835102,0.29467316032877183,0.04177876286756288,0.0040692226034170845
Vance Honeycutt,0.6970495527850817,0.30552738197673257,0.045896607934883496,0.004789377774407745
Kellon Lindsey,0.477450072688486,0.088131872667102,0.0018141691594998144,1.770462831269357e-05
Kash Mayfield,0.5705319035508711,0.15822286468203298,0.008300631192554623,0.00024711967197902095
Ben Hess,0.8789680942886031,0.6545250967035168,0.3323845431657379,0.14818144678678613
Dante Nori,0.8957142919983775,0.6963942319649634,0.3905007363600479,0.1959303201022196
Walker Janek,0.7027467768147823,0.31380864404445763,0.049199910070966246,0.005402573856921182
Slade Caldwell,0.7061394859808985,0.3188136220563844,0.051265210625475406,0.005801725984047004
Malcolm Moore,0.7027467768147823,0.31380864404445763,0.049199910070966246,0.005402573856921182
Ryan Waldschmidt,0.5364887744392975,0.12926598517612356,0.004908864099549877,9.941635335669105e-05
Griff O'Ferrall,0.8257944980093214,0.5331959416262301,0.19509701842862331,0.058842781835757675
Blake Burke,0.8725258557407499,0.6388956349580254,0.3121501003039862,0.13289548942035556
JD Dix,0.8123645678507345,0.5052322754624796,0.16960991162028252,0.04616375995352132
Braylon Doughty,0.6424408218752237,0.23369252810861432,0.022870400194234718,0.0014318652490831
Levi Sterling,0.8763551501524219,0.6481541700565429,0.3240420904104751,0.14179395638398815
Brody Brecht,0.4315605717381331,0.06323346042054726,0.0007655545037874287,3.967935127702034e-06
Caleb Lomavita,0.8247625608711798,0.5310099774482239,0.19302523298294005,0.05776383616390748
Tommy White,0.7628899961984612,0.4109927802286197,0.09918740182916755,0.018214581276965357
David Shields,0.8540702035369697,0.5955597841099113,0.2600699345780535,0.09684892541427191
Jared Thomas,0.8211040188696148,0.523310270704407,0.18583572043764712,0.05408545490547723
Caleb Bonemer,0.9207282219402648,0.7623520830291919,0.49403002002832763,0.2945372864607603
Luke Dickerson,0.9207282219402648,0.7623520830291919,0.49403002002832763,0.2945372864607603
Chris Cortez,0.7896145671389012,0.4602166524969492,0.1330845481410979,0.030320001147532083
Jonathan Santucci,0.8571145636614407,0.6025628973029988,0.26809208776688614,0.10208584541264677
Wyatt Sanford,0.477450072688486,0.088131872667102,0.0018141691594998144,1.770462831269357e-05
Jacob Cozart,0.8427479542872822,0.5700111193560986,0.23206246381093226,0.07949049013434877
Owen Hall,0.625284330503305,0.21380724264265022,0.018151154605140843,0.0009592190385604546
Payton Tolle,0.9237134852004149,0.770503072485831,0.5078744266297466,0.30899165560474023
Tyson Lewis,0.477450072688486,0.088131872667102,0.0018141691594998144,1.770462831269357e-05
Boston Bateman,0.8618720219144045,0.6136211411490847,0.28106620860325826,0.11080101179216538
Bryce Cunningham,0.7782867622987535,0.438878639426606,0.1176378739643753,0.024482218752950112
Cole Mathis,0.9322245107700269,0.7940742275986584,0.549243982976914,0.35391518215709666
Ryan Sloan,0.6424408218752237,0.23369252810861432,0.022870400194234718,0.0014318652490831
Carter Johnson,0.4982380682535515,0.10137789205603061,0.0026104036396224954,3.3267631820638125e-05
Bryce Meccage,0.8693079834738163,0.6311868771864421,0.30245658191223995,0.1258233876735867
Khal Stephen,0.8789680942886031,0.6545250967035168,0.3323845431657379,0.14818144678678613
Billy Amick,0.9179009579011956,0.7546879833566124,0.48122665444034507,0.28143151565017666
Ethan Anderson,0.9472861572552056,0.8370088778605999,0.6297899652369185,0.44866085543417267
Carter Holton,0.9192403248516077,0.7583120019461987,0.48725503286778243,0.28757083637762876
Griffin Burkholder,0.8173775229784589,0.5155477427317042,0.17875674264925245,0.050564182665239904
Ivan Luciano,0.9429018643821578,0.8243485421209447,0.6053327905454708,0.41889036994496487
Dylan Dreiling,0.8979422766775772,0.7021014844415019,0.39887210824107733,0.2032683471291491
Blake Larson,0.9126332435462443,0.7405515895393557,0.4581508967225239,0.258451578921979
Dasan Hill,0.5705319035508711,0.15822286468203298,0.008300631192554623,0.00024711967197902095
