name,pick_3,pick_38,pick_42,pick_77,pick_106
Travis Bazzana,0.822013770504808,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
Chase Burns,0.781888043062735,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
Charlie Condon,0.781888043062735,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
Nick Kurtz,0.786671091476155,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Hagen Smith,0.822013770504808,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
Jac Caglianone,0.781888043062735,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
JJ Wetherholt,0.822013770504808,0.252275652796602,0.275515352164854,0.478862721637059,0.661270732611419
Christian Moore,0.746545364034082,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Konnor Griffin,0.805746032881117,0.303228439102609,0.309972373388807,0.368981798393039,0.430049542988472
Seaver King,0.786671091476155,0.244027770255575,0.250771704541773,0.309781129546004,0.370848874141438
Bryce Rainer,0.805746032881117,0.303228439102609,0.309972373388807,0.368981798393039,0.430049542988472
Braden Montgomery,0.746545364034082,0.244027770255575,0.250771704541773,0.309781129546004,0.370848874141438
Cam Smith,0.746545364034082,0.244027770255575,0.250771704541773,0.309781129546004,0.370848874141438
Jurrangelo Cijntje,0.696130944518685,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Braylon Payne,0.534125592008704,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Carson Benge,0.786671091476155,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Trey Yesavage,0.786671091476155,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Kaelen Culpepper,0.696130944518685,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Vance Honeycutt,0.656005217076612,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Kellon Lindsey,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Kash Mayfield,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Ben Hess,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Dante Nori,0.534125592008704,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Walker Janek,0.746545364034082,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Slade Caldwell,0.755331613365719,0.286677789263254,0.270771366208221,0.186126457924083,0.130504995629932
Malcolm Moore,0.746545364034082,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Ryan Waldschmidt,0.786671091476155,0.235779887714548,0.226028056918692,0.14069953745495,0.0804270156714567
Griff O'Ferrall,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Blake Burke,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
JD Dix,0.664791466408248,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Braylon Doughty,0.845871760323189,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Levi Sterling,0.664791466408248,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Brody Brecht,0.746545364034082,0.244027770255575,0.250771704541773,0.309781129546004,0.370848874141438
Caleb Lomavita,0.656005217076612,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Tommy White,0.696130944518685,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
David Shields,0.664791466408248,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Jared Thomas,0.565465070119141,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Caleb Bonemer,0.574251319450777,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Luke Dickerson,0.574251319450777,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Chris Cortez,0.696130944518685,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Jonathan Santucci,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Wyatt Sanford,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Jacob Cozart,0.696130944518685,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Owen Hall,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Payton Tolle,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Tyson Lewis,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Boston Bateman,0.664791466408248,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Bryce Cunningham,0.656005217076612,0.22747712041622,0.211570697361187,0.126925789077049,0.0713043267828973
Cole Mathis,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Ryan Sloan,0.845871760323189,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Carter Johnson,0.845871760323189,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Bryce Meccage,0.624665738966175,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Khal Stephen,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Billy Amick,0.47492492316167,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Ethan Anderson,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Carter Holton,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Griffin Burkholder,0.624665738966175,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Ivan Luciano,0.534125592008704,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Dylan Dreiling,0.47492492316167,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Blake Larson,0.534125592008704,0.270196934702751,0.242230687201667,0.161134901909402,0.116623419118141
Dasan Hill,0.805746032881117,0.294980556561582,0.285228725765726,0.199900206301984,0.139627684518491
Aiden May,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Luke Holman,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Ethan Schiefelbein,0.664791466408248,0.278437361983003,0.256501026704944,0.173630679916742,0.123564207374036
Gage Jump,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Ryan Johnson,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Josh Kuroda-Grauer,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Drew Beam,0.515050650603743,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Cole Messina,0.424510503646272,0.202755838575466,0.168759678851356,0.0894384550550272,0.0522279315492465
Nick McLain,0.424510503646272,0.202755838575466,0.168759678851356,0.0894384550550272,0.0522279315492465
Kevin Bazzell,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
Brian Holiday,0.424510503646272,0.202755838575466,0.168759678851356,0.0894384550550272,0.0522279315492465
Nate Dohm,0.47492492316167,0.210996265855717,0.183030018354633,0.101934233062368,0.0574227502711066
Josh Hartle,0.605590797561214,0.219236693135969,0.19730035785791,0.114430011069708,0.0643635385270019
