name,0,0,0
Travis Bazzana,0.2438583186629827,2.9581082290899598e-06,2.2762875249723354e-10
Chase Burns,0.24983967893719222,3.6809140858617903e-06,3.3327988881947987e-10
Charlie Condon,0.20410884002405755,5.941071608189482e-07,1.3847483946548477e-11
Nick Kurtz,0.6622717914426749,0.024292079991809785,0.0015282196834831905
Hagen Smith,0.2097048676848805,7.582955805268665e-07,2.1193042680963474e-11
Jac Caglianone,0.13575545678867143,1.5000392371565254e-08,2.263652038565506e-14
JJ Wetherholt,0.2438583186629827,2.9581082290899598e-06,2.2762875249723354e-10
Christian Moore,0.622507264601111,0.013894980479535838,0.0005768592779807672
Konnor Griffin,0.3276599015531947,4.2496547903929266e-05,2.375055228329564e-08
Seaver King,0.32501575896118823,3.950097605098405e-05,2.0907770372424453e-08
Bryce Rainer,0.2951838466934221,1.6572924327339275e-05,4.596641984966815e-09
Braden Montgomery,0.33601133155022245,5.332921055130819e-05,3.529036264949051e-08
Cam Smith,0.41983617597545664,0.00039772755171761187,1.173657166220409e-06
Jurrangelo Cijntje,0.7753276052523366,0.10068912763590213,0.018245748824301456
Braylon Payne,0.9054954266450278,0.40836269233205474,0.2097242986597385
Carson Benge,0.5704659806165112,0.006321319948935054,0.00014605643331129178
Trey Yesavage,0.6771591200632692,0.029686793775224145,0.0021681494919072674
Kaelen Culpepper,0.715171223049581,0.04859021196450243,0.0051202185705560566
Vance Honeycutt,0.7223040559434869,0.05314127817877124,0.005985526563982185
Kellon Lindsey,0.5135587897622262,0.0024494395354289554,2.795296069099641e-05
Kash Mayfield,0.6029956083603125,0.010425263562596416,0.0003495138903161645
Ben Hess,0.8902216405752441,0.35026247869644117,0.16047383198248227
Dante Nori,0.9054954266450278,0.40836269233205474,0.2097242986597385
Walker Janek,0.7276233740562765,0.05677799463892616,0.006718001846800609
Slade Caldwell,0.7307890175292665,0.0590458070941601,0.007192908242275726
Malcolm Moore,0.7276233740562765,0.05677799463892616,0.006718001846800609
Ryan Waldschmidt,0.5704659806165112,0.006321319948935054,0.00014605643331129178
Griff O'Ferrall,0.841529940891588,0.21086734542773264,0.06622854343301801
Blake Burke,0.8843382188193115,0.32992384290327414,0.14457533661263403
JD Dix,0.8291837682416922,0.18454479667950258,0.05248704938288729
Braylon Doughty,0.6710941853661576,0.027372450676224326,0.0018819690860340337
Levi Sterling,0.8878358644714341,0.34188441429403327,0.15383913836590754
Brody Brecht,0.46884766513605436,0.001076929972403764,6.668314814721606e-06
Caleb Lomavita,0.8405819844080044,0.20873405866375705,0.06506441059907345
Tommy White,0.7835249351037569,0.11071062703183444,0.021529199551048296
David Shields,0.8674596142410331,0.2772751497855357,0.10676143100701414
Jared Thomas,0.8372202366927571,0.20132259489510274,0.06108867130160539
Caleb Bonemer,0.9282577770777991,0.510880979082924,0.30995449236950057
Luke Dickerson,0.9282577770777991,0.510880979082924,0.30995449236950057
Chris Cortez,0.8082234660698996,0.14648321024799252,0.03508331347071529
Jonathan Santucci,0.8702462889907264,0.28541529419263717,0.11228726511722187
Wyatt Sanford,0.5135587897622262,0.0024494395354289554,2.795296069099641e-05
Jacob Cozart,0.8570870919090564,0.24875935835068563,0.08835174408508507
Owen Hall,0.6549183480489796,0.021964340838956993,0.0012820061017561678
Payton Tolle,0.9309702238548228,0.5245076474262028,0.32451588479747184
Tyson Lewis,0.5135587897622262,0.0024494395354289554,2.795296069099641e-05
Boston Bateman,0.874599106489023,0.29855588819790596,0.12145732047032194
Bryce Cunningham,0.7977646727484229,0.130243451513047,0.028582409384368884
Cole Mathis,0.9386987114837122,0.5651232518623608,0.3695964361587279
Ryan Sloan,0.6710941853661576,0.027372450676224326,0.0018819690860340337
Carter Johnson,0.5336713258309191,0.003464017173043264,5.1159826016874044e-05
Bryce Meccage,0.8813978706121338,0.32015840995602624,0.13719446916514233
Khal Stephen,0.8902216405752441,0.35026247869644117,0.16047383198248227
Billy Amick,0.9256880906235924,0.4982628120520899,0.2967259063031514
Ethan Anderson,0.9523585282365431,0.6437938761566914,0.46392399193486605
Carter Holton,0.9269055318428873,0.5042059546712758,0.3029258893861828
Griffin Burkholder,0.8337945288490874,0.19401174018087097,0.05727215611486391
Ivan Luciano,0.9483845186711075,0.6199597337243546,0.43438377968841774
Dylan Dreiling,0.9075253822456186,0.4166963698495301,0.21724528656321382
Blake Larson,0.9208982065405078,0.4754801778165291,0.2734676794847066
Dasan Hill,0.6029956083603125,0.010425263562596416,0.0003495138903161645
Aiden May,0.8902216405752441,0.35026247869644117,0.16047383198248227
Luke Holman,0.8902216405752441,0.35026247869644117,0.16047383198248227
Ethan Schiefelbein,0.874599106489023,0.29855588819790596,0.12145732047032194
Gage Jump,0.9269055318428873,0.5042059546712758,0.3029258893861828
Ryan Johnson,0.8902216405752441,0.35026247869644117,0.16047383198248227
Josh Kuroda-Grauer,0.92981789022615,0.5186796195849757,0.3182531858061619
Drew Beam,0.9384655340793012,0.5638580691253264,0.3681545453350056
Cole Messina,0.9751901213413097,0.7972016923507611,0.6734897959434702
Nick McLain,0.9632420308694064,0.7132928507668828,0.5547448659392171
Kevin Bazzell,0.9192242334822376,0.4677393503818039,0.2657502008997274
Brian Holiday,0.9678423219998922,0.7446208267173801,0.5979292844066654
Nate Dohm,0.9348265770874717,0.5444373399333198,0.34632398484366383
Josh Hartle,0.8702462889907264,0.28541529419263717,0.11228726511722187
Joey Oakie,0.7936157970378723,0.12425863083652354,0.026331115672363955
Josh Randall,0.9384655340793012,0.5638580691253264,0.3681545453350056
