name,0,0,0,0
Travis Bazzana,0.822968037736397,0.08570963747079498,0.0009084441475203838,8.084162116146567e-07
Chase Burns,0.8257260380376567,0.08940282925177193,0.0010245405809318848,1.0286100513583467e-06
Charlie Condon,0.802996432151078,0.0628775305226342,0.0003756387321194497,1.378635111846583e-07
Nick Kurtz,0.9446930798478964,0.48801242676286244,0.1293551733170071,0.01663224009457287
Hagen Smith,0.806000785669785,0.06590919882135231,0.0004296061394221711,1.8039368281969454e-07
Jac Caglianone,0.7590336853521668,0.030914568976274606,4.963427625988012e-05,2.3926673189974466e-09
JJ Wetherholt,0.822968037736397,0.08570963747079498,0.0009084441475203838,8.084162116146567e-07
Christian Moore,0.9366510350564519,0.4381403134665735,0.09512983798888938,0.008987179904567386
Konnor Griffin,0.8572257201344662,0.14334094234324543,0.00393544627635415,1.523710140438591e-05
Seaver King,0.8562672757679517,0.1413331448010568,0.003780327478789759,1.4057942862656007e-05
Bryce Rainer,0.8449605785979447,0.11952292240595515,0.0023442980874349524,5.398551013067147e-06
Braden Montgomery,0.8602097664679611,0.14976145974752098,0.004459065586265581,1.956869808419778e-05
Cam Smith,0.8870726294116257,0.22069691556995874,0.013468059204123903,0.00017910124306541467
Jurrangelo Cijntje,0.965475788632714,0.6420930778340707,0.28281566459367774,0.07968763591205877
Braylon Payne,0.9863870189737663,0.8412800854896417,0.6109728371212191,0.3727463366558514
Carson Benge,0.9254287619939815,0.37636150792973255,0.06167968937603149,0.0037732873348810397
Trey Yesavage,0.9475970792487316,0.5072697408351368,0.14444416173201818,0.020745518673793234
Kaelen Culpepper,0.9547696446603342,0.5578704543334804,0.1894180717948785,0.03570376084007543
Vance Honeycutt,0.9560787849583521,0.5675928912452828,0.19898141457607899,0.039405713220064205
Kellon Lindsey,0.9120982060376632,0.313435661680854,0.03661238674062495,0.0013274685769475417
Kash Mayfield,0.9325417649131121,0.414510206228077,0.08122236368735389,0.006548456378138211
Ben Hess,0.9840729224627441,0.8167293853254106,0.5615053567965709,0.3147526209504516
Dante Nori,0.9863870189737663,0.8412800854896417,0.6109728371212191,0.3727463366558514
Walker Janek,0.9570478437268878,0.574889898183601,0.20636112765361242,0.042387377182814386
Slade Caldwell,0.9576216574553467,0.5792513248654084,0.2108556227237673,0.04425666671916759
Malcolm Moore,0.9570478437268878,0.574889898183601,0.20636112765361242,0.042387377182814386
Ryan Waldschmidt,0.9254287619939815,0.37636150792973255,0.06167968937603149,0.0037732873348810397
Griff O'Ferrall,0.976460014528906,0.7405407382440947,0.42472934998943346,0.17994048717344877
Blake Burke,0.9831724007237216,0.8073551880143653,0.5433271185168475,0.2946742610271639
JD Dix,0.9744694584164763,0.7217289071085258,0.3946891419690692,0.15535343011902567
Braylon Doughty,0.9464207297886384,0.499386240023651,0.13813631398774387,0.018970680291577658
Levi Sterling,0.9837083735930875,0.8129225196460896,0.5540763162532617,0.30646697347795787
Brody Brecht,0.9006993078495154,0.26747223751408966,0.023296754607666077,0.0005367605423665387
Caleb Lomavita,0.9763080721170385,0.7390890417290108,0.42236007581472984,0.1779356244433004
Tommy White,0.9668787732517258,0.6539581605368112,0.2979701940059859,0.08847008767530473
David Shields,0.9805599817481773,0.7807181960088634,0.49376976805439504,0.24330221071435176
Jared Thomas,0.9757680438889407,0.7339506527724546,0.4140428252619838,0.17098667500920336
Caleb Bonemer,0.9897740191895538,0.8784402911932617,0.691091873438665,0.47708835175248776
Luke Dickerson,0.9897740191895538,0.8784402911932617,0.691091873438665,0.47708835175248776
Chris Cortez,0.9710307908952672,0.6902648452824448,0.34759116062531337,0.1204440487354272
Jonathan Santucci,0.9809942974109909,0.7850897626019492,0.5016925861312748,0.25118447719361653
Wyatt Sanford,0.9120982060376632,0.313435661680854,0.03661238674062495,0.0013274685769475417
Jacob Cozart,0.9789327365483208,0.7645378212009687,0.465152848963848,0.2158798175539286
Owen Hall,0.9432378633709458,0.4786177290276649,0.12238190308872174,0.01488492466889584
Payton Tolle,0.9901728394387124,0.8829139618910535,0.7011727130255949,0.4911292314571644
Tyson Lewis,0.9120982060376632,0.313435661680854,0.03661238674062495,0.0013274685769475417
Boston Bateman,0.9816703107605406,0.7919389750481467,0.5142709446868744,0.2639569439352711
Bryce Cunningham,0.9692861231583709,0.6747885935854379,0.32583230422511605,0.10581651757116695
Cole Mathis,0.9913037179692973,0.8957136433353137,0.73054117655954,0.5331969666665537
Ryan Sloan,0.9464207297886384,0.499386240023651,0.13813631398774387,0.018970680291577658
Carter Johnson,0.9169488205524221,0.3351151815263079,0.04430278611284137,0.0019447966551463312
Bryce Meccage,0.9827204115945989,0.8026875313090348,0.5344200659343067,0.285078064731765
Khal Stephen,0.9840729224627441,0.8167293853254106,0.5615053567965709,0.3147526209504516
Billy Amick,0.989395261820956,0.8742110019170639,0.6816486859129002,0.4641205952625798
Ethan Anderson,0.9932830218854706,0.9185280593430297,0.7848460751642672,0.6155438493920098
Carter Holton,0.9895748186457725,0.8762136308154526,0.686109656575307,0.47022427652216386
Griffin Burkholder,0.9752158150307461,0.7287302053120571,0.4057024001464452,0.16415754814389477
Ivan Luciano,0.9927097263402933,0.9118655465655989,0.76872568692317,0.5904814334882861
Dylan Dreiling,0.9866920353836105,0.8445662607613758,0.6178010186607614,0.38113693678280575
Blake Larson,0.9886868342534053,0.8663508267557515,0.6643217593038347,0.4407919428027915
Dasan Hill,0.9325417649131121,0.414510206228077,0.08122236368735389,0.006548456378138211
Aiden May,0.9840729224627441,0.8167293853254106,0.5615053567965709,0.3147526209504516
