name,pick_19,pick_46,pick_82,pick_111
Travis Bazzana,0.422588549837835,0.298755051533106,0.507912345847374,0.707720595014901
Chase Burns,0.401917720549494,0.298755051533106,0.507912345847374,0.707720595014901
Charlie Condon,0.401917720549494,0.298755051533106,0.507912345847374,0.707720595014901
Nick Kurtz,0.404381715186711,0.216276226122836,0.12850974896013,0.0812725415347164
Hagen Smith,0.422588549837835,0.298755051533106,0.507912345847374,0.707720595014901
Jac Caglianone,0.401917720549494,0.298755051533106,0.507912345847374,0.707720595014901
JJ Wetherholt,0.422588549837835,0.298755051533106,0.507912345847374,0.707720595014901
Christian Moore,0.38371088589837,0.216276226122836,0.12850974896013,0.0812725415347164
Konnor Griffin,0.442911554745404,0.316716307675005,0.377411716250786,0.453697237121843
Seaver King,0.404381715186711,0.257515638827971,0.318211047403752,0.394496568274809
Bryce Rainer,0.442911554745404,0.316716307675005,0.377411716250786,0.453697237121843
Braden Montgomery,0.38371088589837,0.257515638827971,0.318211047403752,0.394496568274809
Cam Smith,0.38371088589837,0.257515638827971,0.318211047403752,0.394496568274809
Jurrangelo Cijntje,0.355206259520747,0.195664274306153,0.115838936620742,0.0710703267671269
Braylon Payne,0.295385187747511,0.214264439700583,0.152565621620502,0.114542067434691
Carson Benge,0.404381715186711,0.216276226122836,0.12850974896013,0.0812725415347164
Trey Yesavage,0.404381715186711,0.216276226122836,0.12850974896013,0.0812725415347164
Kaelen Culpepper,0.355206259520747,0.195664274306153,0.115838936620742,0.0710703267671269
Vance Honeycutt,0.334535430232406,0.195664274306153,0.115838936620742,0.0710703267671269
Kellon Lindsey,0.442911554745404,0.27547689496987,0.187710417807164,0.140473210381751
Kash Mayfield,0.442911554745404,0.27547689496987,0.187710417807164,0.140473210381751
Ben Hess,0.306030803854782,0.175364022579851,0.104601944697104,0.0632058626773916
Dante Nori,0.295385187747511,0.214264439700583,0.152565621620502,0.114542067434691
Walker Janek,0.38371088589837,0.216276226122836,0.12850974896013,0.0812725415347164
