name,pick_30,pick_65,pick_103,pick_133
Braylon Doughty,0.336319044639626,0.229155698689553,0.139120369000534,0.144193524180094
Levi Sterling,0.294844583833518,0.197218039210991,0.124258812883802,0.11731275778614
Brody Brecht,0.269822788984942,0.289549326687411,0.356660257661415,0.498546422461641
Caleb Lomavita,0.249085558581888,0.153534234972186,0.0714447267923592,0.0700407266977373
Tommy White,0.256381145389538,0.153534234972186,0.0714447267923592,0.0700407266977373
David Shields,0.294844583833518,0.197218039210991,0.124258812883802,0.11731275778614
Jared Thomas,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
Caleb Bonemer,0.274107353430465,0.181701174602762,0.117872230128211,0.105384120027509
Luke Dickerson,0.274107353430465,0.181701174602762,0.117872230128211,0.105384120027509
Chris Cortez,0.256381145389538,0.153534234972186,0.0714447267923592,0.0700407266977373
Jonathan Santucci,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Wyatt Sanford,0.329023457831976,0.229155698689553,0.139120369000534,0.144193524180094
Jacob Cozart,0.256381145389538,0.153534234972186,0.0714447267923592,0.0700407266977373
Owen Hall,0.329023457831976,0.229155698689553,0.139120369000534,0.144193524180094
Payton Tolle,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Tyson Lewis,0.329023457831976,0.229155698689553,0.139120369000534,0.144193524180094
Boston Bateman,0.294844583833518,0.197218039210991,0.124258812883802,0.11731275778614
Bryce Cunningham,0.249085558581888,0.153534234972186,0.0714447267923592,0.0700407266977373
Cole Mathis,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Ryan Sloan,0.336319044639626,0.229155698689553,0.139120369000534,0.144193524180094
Carter Johnson,0.336319044639626,0.229155698689553,0.139120369000534,0.144193524180094
Bryce Meccage,0.287548997025869,0.197218039210991,0.124258812883802,0.11731275778614
Khal Stephen,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Billy Amick,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Ethan Anderson,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Carter Holton,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Griffin Burkholder,0.287548997025869,0.197218039210991,0.124258812883802,0.11731275778614
Ivan Luciano,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Dylan Dreiling,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Blake Larson,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Dasan Hill,0.329023457831976,0.229155698689553,0.139120369000534,0.144193524180094
Aiden May,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Luke Holman,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Ethan Schiefelbein,0.294844583833518,0.197218039210991,0.124258812883802,0.11731275778614
Gage Jump,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Ryan Johnson,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Josh Kuroda-Grauer,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Drew Beam,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Cole Messina,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Nick McLain,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Kevin Bazzell,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Brian Holiday,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Nate Dohm,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Josh Hartle,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Joey Oakie,0.308286227428923,0.21273490381922,0.130645395639393,0.129241395544772
Josh Randall,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Brandon Neely,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Mike Sirota,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Cobb Hightower,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Thatcher Hurd,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Ronny Cruz,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Hunter Cranton,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Gage Miller,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Jaron DeBerry,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Nathan Flewelling,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Johnny King,0.274107353430465,0.181701174602762,0.117872230128211,0.105384120027509
Khadim Diaw,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Austin Overn,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Chase Harlan,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Luke Sinnard,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
John Spikerman,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Ryan Forcucci,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
Daniel Eagen,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
Casey Cook,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Rodney Green,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Blake Wright,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Casey Saucke,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Jackson Kent,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Ryan Campos,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Austin Gordon,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Eddie Rynders,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Rafe Schlesinger,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Michael Massey,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Zach Ehrhard,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Dakota Jordan,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Peyton Stovall,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Tyson Neighbors,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Gage Ziehl,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Ty Southisene,0.246074536219761,0.166184309994533,0.111922139756128,0.106986746157647
Josh Caron,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Fenwick Trimble,0.194169454180377,0.106983641147499,0.0527214709090938,0.0477860773106131
Marco Dinges,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Nate Knowles,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Sean Keys,0.235643914986484,0.138017370363957,0.0650581440367677,0.0581120889391056
Jaime Ferrer,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Chase Allsup,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Jakob Wright,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Herick Hernandez,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Carson DeMartini,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Parker Smith,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Tytus Cissell,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
David Hagaman,0.249085558581888,0.153534234972186,0.0714447267923592,0.0700407266977373
Kavares Tears,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
Clark Candiotti,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Nick Mitchell,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Sam Stuhr,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
A.J. Causey,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Sam Antonacci,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Braden Davis,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Dylan Jordan,0.204600075413654,0.135150580778076,0.100021959011963,0.110191998417924
Trey Snyder,0.246074536219761,0.166184309994533,0.111922139756128,0.106986746157647
Will Taylor,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Aidan Major,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Jack Penney,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Brandon Clarke,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Jakob Christian,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Tristan Smith,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Kale Fountain,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
Greysen Carter,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Ariel Armas,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Charlie Beilenson,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Grant Shepardson,0.266811766622815,0.181701174602762,0.117872230128211,0.105384120027509
John Holobetz,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Jacob Kmatz,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Jackson Wentworth,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Caden Kendle,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Ryan Stafford,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Carter Mathison,0.186873867372727,0.106983641147499,0.0527214709090938,0.0477860773106131
Cole Hertzler,0.207611097775781,0.122500505755728,0.0586715612811766,0.0461834511804754
Connor Foley,0.14539940656662,0.0759499119310415,0.0408212901649291,0.0509913295708897
Devin Fitz-Gerald,0.204600075413654,0.135150580778076,0.100021959011963,0.110191998417924
Mason Marriott,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Dennis Colleran,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Brock Moore,0.214906684583431,0.122500505755728,0.0586715612811766,0.0461834511804754
Luke Hayden,0.228348328178835,0.138017370363957,0.0650581440367677,0.0581120889391056
Chase Mobley,0.287548997025869,0.197218039210991,0.124258812883802,0.11731275778614
